91.IV.2,collection,dc.coverage.temporal[],dc.date.issued,dc.description[en],dc.identifier.isbn[],dc.identifier.issn[],dc.identifier.other[],dc.identifier.uri,dc.language[],dc.title[en],dc.title[es],dc.title[fr],dc.title[ru],dcterms.publisher[en],undr.contributor.corporate[en],undr.contributor.corporate[es],undr.contributor.corporate[fr],undr.contributor.corporate[ru],undr.identifier.salesnumber[],undr.identifier.symbol[],
419660,11176/387434,1977-01-01 00:00:00,1977-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397839,English,Estimated world requirements of narcotic drugs and estimates of world production of opium in 1977 : supplement No. 04,,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.77.XI.1/Supp.4,E/INCB/34/Supp.4,
419659,11176/387434,1948-01-01 00:00:00,1948-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397838,French,,,"Nouvelle-Zélande : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1948/64,
419658,11176/387434,1988-01-01 00:00:00,1988-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397837,Spanish,,España : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes y sustancias sicotrópicas,,,,,,,,,E/NL.1988/21-24,
419657,11176/387434,1979-01-01 00:00:00,1979-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397836,Spanish,,Previsiones de las necesidades mundiales de estupefacientes para 1979 : suplemento n°. 06,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,E/F/S.79.XI.1/Supp.6,E/INCB/42/Supp.6,
419656,11176/387434,1950-01-01 00:00:00,1950-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397835,Spanish,,"Resoluciones : Consejo Económico y Social, documentos oficiales, quinto año, 11° periodo de sesiones, 3 de julio — 16 de agosto de 1950, suplemento no. 1",,,,,Naciones Unidas. Consejo Económico y Social,,,,E/1849,
419655,11176/387434,1956-01-01 00:00:00,1957-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397834,English,"India : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1957/42-43,
419654,11176/387434,1984-01-01 00:00:00,1985-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397833,English,Czechoslovakia : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1985/56,
419653,11176/387434,1995-01-01 00:00:00,1996-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397832,French,,,"Résolutions et décisions du Conseil économique et social, session d'organisation pour 1995, New York, 1er et 7-10 février 1995, reprise de la session d'organisation pour 1995, New York, 4  et  5  mai, 1er  et  6  juin 1995, session de fond de 1995, Genève, 26 juin-28 juillet 1995, reprise de la session de fond de 1995, New York, 25 octobre, 2 novembre et 12 décembre 1995 :  Conseil économique et s",,,,,Nations Unies. Conseil économique et social,,,E/1995/95,
419652,11176/387434,1991-01-01 00:00:00,1993-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397831,Spanish,,México : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes y sustancias sicotrópicas,,,,,,,,,E/NL.1993/19,
419651,11176/387434,1989-01-01 00:00:00,1989-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397830,French,,,"Commission des stupéfiants, rapport sur la trente-troisième session, 6-17 février 1989 : Conseil économique et social, documents officiels, 1989, supplément n° 5",,,,,Nations Unies. Commission des stupéfiants,,,E/CN.7/1989/21||E/1989/23,
419650,11176/387434,1991-01-01 00:00:00||1992-01-01 00:00:00,1992-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397829,Spanish,,España : Leyes y reglamentos promulgados para dar efecto a las disposiciones de tratados internacionales sobre los estupefacientes y sustancias sicotrópicas,,,,,,,,,E/NL.1992/21-24,
419649,11176/387434,1989-01-01 00:00:00||1987-01-01 00:00:00,1989-01-01 00:00:00,,,ISSN 1013-3453,,http://hdl.handle.net/11176/397828,English,"Supplement no. 04 to narcotic drugs : estimated world requirements for 1989, statistics for 1987, estimates updated as of 30 April 1989",,,,,International Narcotics Control Board,Junta Internacional de Fiscalización de Estupefacientes,Organe international de contrôle des stupéfiants,,,E/INCB/1988/2/Supp.4,
419648,11176/387434,1948-01-01 00:00:00,1948-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397827,French,,,"Cuba : Lois et règlements communiqués conformément aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1948/22,
419647,11176/387434,1953-01-01 00:00:00,1954-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397826,English,"India : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1954/52-55,
419646,11176/387434,1961-01-01 00:00:00,1961-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397825,English,"Report to the Economic and Social Council on the work of the Board in 1961 : issued incompliance with the terms of the Convention of 19 February 1925 on narcotic drugs, and the Convention of 13 July 1931 for limiting the manufacture and regulating the distribution of narcotic drugs, as amended by the Protocol of 11 December 1946",,,,,Permanent Central Opium Board,,,,62.XI.3,E/OB/17,
419645,11176/387434,1950-01-01 00:00:00,1950-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397824,English,"Resolutions: Economic and Social Council, official records, fifth year, eleventh session (resumed) 12 october — 13 december 1950, supplement no. 1a",,,,,United Nations. Economic and Social Council,,Nations Unies. Conseil économique et social,,,E/1849/Add.1,
419644,11176/387434,1981-01-01 00:00:00,1981-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397823,French,,,Roumanie : Lois et règlements promulgués pour donner effet aux dispositions des traités internationaux sur les stupéfiants et les substances psychotropes,,,,,,,,E/NL.1981/1,
419643,11176/387434,1961-01-01 00:00:00,1962-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397822,English,"Gibraltar, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1962/45-47,
419642,11176/387434,1962-01-01 00:00:00,1963-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397821,Spanish,,Guatemala : Leyes y reglamentos promulgados para dar efecto a las disposiciones de la Convención de 13 de julio de 1931 para limitar la fabricación y reglamentar la distribución de estupefacientes modificada por el Protocolo de 11 de diciembre de 1946,,,,,,,,,E/NL.1963/75-76,
419641,11176/387434,1960-01-01 00:00:00,1960-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397820,Spanish,,"Informe al Consejo Económico y Social sobre las actividades del Comité en 1960 : preparado en cumplimiento de las disposiciones de la Convención de 19 de febrero de 1925 sobre estupefacientes y de la Convención de 13 de julio de 1931 para limitar la fabricación y reglamentar la distribución de estupefacientes, modificadas por el Protocolo de 11 de diciembre de 1946",,,,,Comité Central Permanente del Opio,,,60.XI.3,E/OB/16,
419640,11176/387434,1974-01-01 00:00:00,1976-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397819,English,Barbados : Laws and regulations promulgated to give effect to the provisions of the international treaties on narcotic drugs and psychotropic substances,,,,,,,,,,E/NL.1976/2,
419639,11176/387434,1955-01-01 00:00:00,1956-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397818,French,,,"Madagascar, communiqués par le gouvernement de la France : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1956/146,
419638,11176/387434,1955-01-01 00:00:00,1955-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397817,English,"Gilbert and Ellice Islands, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1955/42,
419637,11176/387434,1960-01-01 00:00:00,1961-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397816,French,,,"Italie : Lois et règlements promulgués pour donner effet aux dispositions de la Convention du 13 juillet 1931 pour limiter la fabrication et réglementer la distribution des stupéfiants, amendée par le Protocole du 11 décembre 1946",,,,,,,,E/NL.1961/88,
419636,11176/387434,1925-01-01 00:00:00,1925-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397815,French,,,Déclaration présentée par le Délégué du Siam au cours de la 5ème séance,,,,,Société des Nations. Commission consultative du trafic de l'opium et autres drogues nuisibles,,,O.C.315,
419635,11176/387434,1961-01-01 00:00:00,1961-01-01 00:00:00,,,,,http://hdl.handle.net/11176/397814,English,"Jamaica, communicated by the Government of the United Kingdom of Great Britain and Northern Ireland : Laws and regulations promulgated to give effect to the provisions of the Convention of 13 Jul 1931 for Limiting the Manufacture and Regulating the Distribution of Narcotic Drugs, as amended by the Protocol of 11 Dec. 1946",,,,,,,,,,E/NL.1961/15,
